-0.65381,0.11146,0.7484,5.504,0.082045,0.9937,-0.07632,-1.2804,-0.7522,0.011504,-0.65884,0.37553
-0.66707,0.11219,0.7365,5.5277,0.083693,0.99362,-0.075553,-1.2816,-0.74028,0.01124,-0.67221,0.34296
-0.67893,0.11211,0.72559,5.5511,0.083871,0.99365,-0.075044,-1.2825,-0.7294,0.0099062,-0.68402,0.31366
-0.69152,0.11169,0.71367,5.5723,0.084563,0.9937,-0.07357,-1.2827,-0.71739,0.0094752,-0.6966,0.28315
-0.70428,0.11032,0.7013,5.5953,0.083145,0.99387,-0.072846,-1.2828,-0.70504,0.0070053,-0.70914,0.25404
-0.71844,0.10896,0.68701,5.6173,0.083353,0.99402,-0.07048,-1.2824,-0.69058,0.0066286,-0.72322,0.22042
-0.73299,0.10646,0.67186,5.6403,0.081151,0.99431,-0.069014,-1.2823,-0.67538,0.0039354,-0.73746,0.18922
-0.74894,0.10522,0.65423,5.6619,0.08054,0.99445,-0.067743,-1.2821,-0.65773,0.0019558,-0.75325,0.15295
-0.76377,0.10321,0.63718,5.6823,0.079738,0.99466,-0.065531,-1.2818,-0.64054,0.00075723,-0.76792,0.11731
-0.77757,0.10149,0.62055,5.7025,0.078352,0.99484,-0.064526,-1.2817,-0.6239,-0.0015518,-0.78151,0.083415
-0.79057,0.10164,0.60387,5.7184,0.079947,0.99482,-0.062785,-1.2819,-0.60713,-0.0013579,-0.7946,0.047173
-0.80254,0.10091,0.58801,5.734,0.079815,0.99489,-0.061806,-1.2821,-0.59124,-0.0026693,-0.80649,0.014208
-0.81433,0.099923,0.57174,5.7484,0.07942,0.99499,-0.060777,-1.2824,-0.57494,-0.0040856,-0.81818,-0.017592
-0.8248,0.099035,0.55668,5.762,0.078993,0.99507,-0.059986,-1.2822,-0.55988,-0.0055024,-0.82856,-0.047572
-0.83391,0.097778,0.54317,5.7782,0.07859,0.99519,-0.058491,-1.2817,-0.54628,-0.0060886,-0.83758,-0.07931
-0.84402,0.096192,0.52762,5.7951,0.078223,0.99534,-0.056333,-1.281,-0.53058,-0.006274,-0.84761,-0.11562
-0.85533,0.09391,0.5095,5.8134,0.076628,0.99555,-0.054856,-1.2803,-0.51239,-0.0078779,-0.85872,-0.15475
-0.86614,0.092658,0.49114,5.8309,0.076208,0.99566,-0.053445,-1.2798,-0.49396,-0.008862,-0.86944,-0.1972
-0.8737,0.091274,0.47783,5.8509,0.07501,0.99577,-0.053055,-1.2796,-0.48065,-0.010512,-0.87685,-0.23774
-0.87975,0.091007,0.46665,5.8684,0.075584,0.9958,-0.051709,-1.2793,-0.4694,-0.010219,-0.88293,-0.27919
-0.88573,0.088221,0.45574,5.8885,0.073342,0.99604,-0.050271,-1.2783,-0.45837,-0.011101,-0.88869,-0.3194
-0.89179,0.087739,0.44387,5.9072,0.072959,0.99607,-0.050308,-1.2786,-0.44653,-0.01248,-0.89468,-0.36126
-0.89895,0.087134,0.42929,5.9229,0.073334,0.99612,-0.04862,-1.278,-0.43186,-0.012225,-0.90186,-0.40782
-0.9061,0.08469,0.41451,5.9418,0.071546,0.99632,-0.047167,-1.277,-0.41698,-0.013081,-0.90882,-0.45411
-0.9134,0.085751,0.39793,5.955,0.073571,0.99624,-0.045808,-1.277,-0.40036,-0.012565,-0.91627,-0.50586
-0.91974,0.083461,0.38356,5.9728,0.072171,0.99643,-0.043761,-1.2759,-0.38585,-0.012567,-0.92248,-0.55495
-0.92601,0.082704,0.36834,5.9869,0.072292,0.9965,-0.042005,-1.2751,-0.37052,-0.012269,-0.92874,-0.60573
-0.93189,0.081362,0.35349,6.0017,0.071386,0.9966,-0.041191,-1.2745,-0.35564,-0.013151,-0.93453,-0.65604
-0.9376,0.079052,0.3386,6.0182,0.069368,0.99676,-0.040628,-1.2738,-0.34072,-0.014605,-0.94005,-0.70794
-0.94271,0.078241,0.32432,6.0319,0.06888,0.99681,-0.040263,-1.2737,-0.32644,-0.015617,-0.94509,-0.7598
-0.94689,0.07748,0.31208,6.0463,0.06831,0.99685,-0.040229,-1.2736,-0.31422,-0.016774,-0.9492,-0.81293
-0.94939,0.076543,0.30463,6.0625,0.067773,0.99693,-0.039277,-1.2727,-0.3067,-0.016643,-0.95166,-0.86686
-0.95007,0.074547,0.30299,6.0831,0.065726,0.99707,-0.039224,-1.272,-0.30503,-0.017351,-0.95219,-0.91924
-0.9505,0.073374,0.30193,6.1024,0.064545,0.99715,-0.039131,-1.2715,-0.30394,-0.017706,-0.95253,-0.97225
-0.95035,0.073712,0.30231,6.1204,0.064783,0.99712,-0.039471,-1.2715,-0.30435,-0.017927,-0.95239,-1.0256
-0.95024,0.071626,0.30317,6.142,0.062573,0.99726,-0.039483,-1.2708,-0.30517,-0.018548,-0.95212,-1.0784
-0.95059,0.071413,0.30211,6.1608,0.062394,0.99727,-0.039415,-1.2704,-0.3041,-0.018618,-0.95246,-1.1337
-0.95132,0.068806,0.30043,6.1832,0.059396,0.99742,-0.040356,-1.2697,-0.30243,-0.020547,-0.95295,-1.1892
-0.95287,0.069339,0.29536,6.2004,0.060582,0.99741,-0.038708,-1.2687,-0.29728,-0.01899,-0.9546,-1.251
-0.95471,0.067878,0.28971,6.2207,0.059142,0.99749,-0.038815,-1.268,-0.29162,-0.019923,-0.95633,-1.314
-0.9563,0.067586,0.28448,6.2411,0.058966,0.99751,-0.038766,-1.2683,-0.28639,-0.020298,-0.9579,-1.377
-0.9583,0.066079,0.27803,6.2606,0.057843,0.99761,-0.037734,-1.2672,-0.27986,-0.020078,-0.95983,-1.4392
-0.96006,0.064407,0.2723,6.2806,0.055937,0.99768,-0.038763,-1.2668,-0.27416,-0.021984,-0.96143,-1.4989
-0.96173,0.063439,0.26656,6.2982,0.055654,0.99778,-0.036665,-1.2653,-0.2683,-0.020426,-0.96312,-1.5599
-0.96292,0.062634,0.26241,6.3178,0.054986,0.99782,-0.036396,-1.2643,-0.26412,-0.020618,-0.96427,-1.6223
-0.9635,0.063823,0.26,6.3348,0.056365,0.99776,-0.03605,-1.2637,-0.26172,-0.020079,-0.96493,-1.6837
-0.96356,0.061892,0.26024,6.3555,0.05478,0.9979,-0.034502,-1.2618,-0.26183,-0.018989,-0.96493,-1.7447
-0.96288,0.06181,0.26274,6.3774,0.054252,0.99788,-0.035931,-1.2621,-0.26441,-0.020343,-0.9642,-1.804
-0.9627,0.063735,0.26297,6.3932,0.056425,0.99778,-0.035264,-1.2622,-0.26463,-0.019111,-0.96416,-1.8647
-0.96218,0.062339,0.2652,6.4147,0.055152,0.99788,-0.034469,-1.2615,-0.26679,-0.018539,-0.96358,-1.9223
-0.96234,0.06475,0.26403,6.4295,0.057472,0.99773,-0.035203,-1.2627,-0.26571,-0.018703,-0.96387,-1.9801
-0.962,0.064519,0.26532,6.4482,0.057796,0.99778,-0.033079,-1.2619,-0.26686,-0.016488,-0.96359,-2.0358
-0.96232,0.065224,0.26399,6.4643,0.057903,0.99769,-0.035426,-1.2635,-0.26569,-0.018805,-0.96387,-2.09
-0.9622,0.06621,0.26419,6.4805,0.058806,0.99763,-0.035847,-1.2642,-0.26593,-0.018956,-0.96381,-2.1449
-0.96228,0.06634,0.26386,6.4978,0.059127,0.99763,-0.035194,-1.264,-0.26557,-0.018265,-0.96392,-2.2006
-0.96289,0.066416,0.2616,6.5157,0.058937,0.9976,-0.036344,-1.2645,-0.26339,-0.019577,-0.96449,-2.2594
-0.9634,0.068034,0.25929,6.5308,0.060379,0.99748,-0.037382,-1.2653,-0.26118,-0.020358,-0.96507,-2.3165
-0.96433,0.065427,0.25649,6.551,0.057406,0.9976,-0.038644,-1.2654,-0.2584,-0.022542,-0.96577,-2.3713
-0.96538,0.065664,0.25243,6.5677,0.057246,0.99754,-0.040558,-1.266,-0.25447,-0.024703,-0.96676,-2.4277
-0.96667,0.066502,0.24725,6.5811,0.05834,0.99749,-0.040199,-1.2658,-0.2493,-0.024434,-0.96812,-2.4861
-0.96694,0.065755,0.2464,6.6002,0.057424,0.99751,-0.040852,-1.2657,-0.24847,-0.025353,-0.96831,-2.5412
-0.96784,0.068419,0.24207,6.6111,0.060461,0.99736,-0.040159,-1.2655,-0.24418,-0.024232,-0.96943,-2.6
